is_product_purchased,id,location_id,income_id,housing_id
Y,30006,1,30006,30006
Y,30007,4,30007,30007
Y,30008,2,30008,30008
Y,30009,3,30009,30009
Y,30010,2,30010,30010
Y,30011,3,30011,30011
Y,30012,2,30012,30012
Y,30013,4,30013,30013
N,30014,1,30014,30014
N,30015,3,30015,30015
Y,30016,4,30016,30016
Y,30017,4,30017,30017
N,30018,1,30018,30018
Y,30019,2,30019,30019
N,30020,3,30020,30020
N,30021,4,30021,30021
Y,30022,4,30022,30022
Y,30023,4,30023,30023
Y,30024,4,30024,30024
N,30025,4,30025,30025
Y,30026,1,30026,30026
Y,30027,3,30027,30027
Y,30028,3,30028,30028
Y,30029,1,30029,30029
Y,30030,3,30030,30030
Y,30031,3,30031,30031
N,30032,4,30032,30032
Y,30033,3,30033,30033
Y,30034,3,30034,30034
Y,30035,4,30035,30035
Y,30036,3,30036,30036
N,30037,1,30037,30037
Y,30038,2,30038,30038
Y,30039,3,30039,30039
Y,30040,4,30040,30040
N,30041,3,30041,30041
Y,30042,2,30042,30042
Y,30043,1,30043,30043
Y,30044,3,30044,30044
Y,30045,2,30045,30045
Y,30046,4,30046,30046
Y,30047,3,30047,30047
N,30048,4,30048,30048
Y,30049,3,30049,30049
Y,30050,3,30050,30050
N,30051,2,30051,30051
Y,30052,3,30052,30052
N,30053,1,30053,30053
Y,30054,3,30054,30054
N,30055,2,30055,30055
N,30056,4,30056,30056
Y,30057,1,30057,30057
N,30058,1,30058,30058
Y,30059,4,30059,30059
Y,30060,2,30060,30060
Y,30061,2,30061,30061
N,30062,3,30062,30062
Y,30063,1,30063,30063
N,30064,3,30064,30064
Y,30065,2,30065,30065
N,30066,3,30066,30066
N,30067,3,30067,30067
N,30068,3,30068,30068
N,30069,3,30069,30069
N,30070,3,30070,30070
Y,30071,1,30071,30071
N,30072,3,30072,30072
Y,30073,3,30073,30073
Y,30074,3,30074,30074
Y,30075,3,30075,30075
Y,30076,1,30076,30076
Y,30077,4,30077,30077
Y,30078,2,30078,30078
Y,30079,5,30079,30079
Y,30080,2,30080,30080
Y,30081,4,30081,30081
Y,30082,3,30082,30082
N,30083,3,30083,30083
N,30084,3,30084,30084
N,30085,1,30085,30085
Y,30086,1,30086,30086
Y,30087,4,30087,30087
N,30088,4,30088,30088
Y,30089,3,30089,30089
Y,30090,4,30090,30090
Y,30091,4,30091,30091
Y,30092,2,30092,30092
Y,30093,4,30093,30093
Y,30094,3,30094,30094
Y,30095,4,30095,30095
Y,30096,3,30096,30096
N,30097,3,30097,30097
Y,30098,4,30098,30098
N,30099,2,30099,30099
N,30100,4,30100,30100
N,30101,3,30101,30101
Y,30102,3,30102,30102
Y,30103,3,30103,30103
Y,30104,3,30104,30104
Y,30105,3,30105,30105
Y,30106,1,30106,30106
Y,30107,2,30107,30107
Y,30108,2,30108,30108
Y,30109,2,30109,30109
N,30110,2,30110,30110
N,30111,4,30111,30111
Y,30112,3,30112,30112
Y,30113,2,30113,30113
N,30114,3,30114,30114
Y,30115,4,30115,30115
N,30116,2,30116,30116
Y,30117,1,30117,30117
Y,30118,1,30118,30118
Y,30119,3,30119,30119
N,30120,2,30120,30120
N,30121,3,30121,30121
Y,30122,3,30122,30122
Y,30123,3,30123,30123
N,30124,1,30124,30124
Y,30125,1,30125,30125
Y,30126,4,30126,30126
N,30127,1,30127,30127
Y,30128,2,30128,30128
N,30129,3,30129,30129
Y,30130,3,30130,30130
Y,30131,4,30131,30131
N,30132,4,30132,30132
Y,30133,4,30133,30133
N,30134,2,30134,30134
Y,30135,1,30135,30135
Y,30136,2,30136,30136
Y,30137,2,30137,30137
N,30138,1,30138,30138
Y,30139,3,30139,30139
N,30140,4,30140,30140
Y,30141,2,30141,30141
Y,30142,3,30142,30142
Y,30143,3,30143,30143
Y,30144,3,30144,30144
Y,30145,1,30145,30145
Y,30146,2,30146,30146
N,30147,4,30147,30147
Y,30148,3,30148,30148
Y,30149,1,30149,30149
Y,30150,1,30150,30150
Y,30151,3,30151,30151
Y,30152,3,30152,30152
N,30153,1,30153,30153
Y,30154,3,30154,30154
Y,30155,3,30155,30155
Y,30156,2,30156,30156
Y,30157,2,30157,30157
Y,30158,3,30158,30158
Y,30159,2,30159,30159
Y,30160,4,30160,30160
N,30161,2,30161,30161
Y,30162,2,30162,30162
Y,30163,4,30163,30163
Y,30164,2,30164,30164
N,30165,2,30165,30165
Y,30166,3,30166,30166
Y,30167,3,30167,30167
N,30168,1,30168,30168
N,30169,4,30169,30169
Y,30170,3,30170,30170
N,30171,1,30171,30171
N,30172,1,30172,30172
Y,30173,2,30173,30173
Y,30174,3,30174,30174
N,30175,3,30175,30175
N,30176,4,30176,30176
N,30177,3,30177,30177
Y,30178,1,30178,30178
Y,30179,4,30179,30179
Y,30180,2,30180,30180
Y,30181,3,30181,30181
Y,30182,2,30182,30182
Y,30183,3,30183,30183
Y,30184,4,30184,30184
Y,30185,2,30185,30185
Y,30186,4,30186,30186
N,30187,3,30187,30187
Y,30188,1,30188,30188
Y,30189,4,30189,30189
Y,30190,1,30190,30190
Y,30191,3,30191,30191
Y,30192,1,30192,30192
Y,30193,3,30193,30193
Y,30194,3,30194,30194
Y,30195,2,30195,30195
Y,30196,4,30196,30196
Y,30197,2,30197,30197
N,30198,4,30198,30198
Y,30199,3,30199,30199
Y,30200,4,30200,30200
Y,30201,3,30201,30201
Y,30202,3,30202,30202
Y,30203,3,30203,30203
N,30204,2,30204,30204
Y,30205,3,30205,30205
Y,30206,4,30206,30206
N,30207,2,30207,30207
Y,30208,3,30208,30208
N,30209,1,30209,30209
Y,30210,3,30210,30210
Y,30211,4,30211,30211
Y,30212,3,30212,30212
Y,30213,3,30213,30213
Y,30214,3,30214,30214
Y,30215,3,30215,30215
Y,30216,2,30216,30216
Y,30217,3,30217,30217
Y,30218,2,30218,30218
N,30219,3,30219,30219
N,30220,4,30220,30220
Y,30221,3,30221,30221
N,30222,1,30222,30222
Y,30223,5,30223,30223
Y,30224,1,30224,30224
Y,30225,4,30225,30225
Y,30226,3,30226,30226
Y,30227,3,30227,30227
N,30228,4,30228,30228
N,30229,2,30229,30229
Y,30230,3,30230,30230
N,30231,4,30231,30231
Y,30232,4,30232,30232
N,30233,1,30233,30233
Y,30234,4,30234,30234
N,30235,3,30235,30235
N,30236,3,30236,30236
Y,30237,4,30237,30237
N,30238,3,30238,30238
N,30239,3,30239,30239
Y,30240,1,30240,30240
N,30241,3,30241,30241
Y,30242,3,30242,30242
Y,30243,4,30243,30243
Y,30244,3,30244,30244
Y,30245,4,30245,30245
N,30246,3,30246,30246
Y,30247,2,30247,30247
Y,30248,2,30248,30248
N,30249,2,30249,30249
N,30250,4,30250,30250
Y,30251,4,30251,30251
Y,30252,4,30252,30252
N,30253,4,30253,30253
Y,30254,3,30254,30254
Y,30255,3,30255,30255
N,30256,4,30256,30256
Y,30257,4,30257,30257
N,30258,2,30258,30258
Y,30259,3,30259,30259
N,30260,2,30260,30260
Y,30261,2,30261,30261
Y,30262,3,30262,30262
Y,30263,4,30263,30263
Y,30264,1,30264,30264
N,30265,3,30265,30265
N,30266,4,30266,30266
N,30267,1,30267,30267
N,30268,3,30268,30268
N,30269,3,30269,30269
Y,30270,4,30270,30270
N,30271,4,30271,30271
Y,30272,2,30272,30272
N,30273,3,30273,30273
N,30274,3,30274,30274
Y,30275,4,30275,30275
Y,30276,3,30276,30276
Y,30277,3,30277,30277
N,30278,4,30278,30278
N,30279,1,30279,30279
Y,30280,3,30280,30280
Y,30281,4,30281,30281
Y,30282,3,30282,30282
N,30283,1,30283,30283
N,30284,3,30284,30284
Y,30285,1,30285,30285
N,30286,1,30286,30286
Y,30287,2,30287,30287
Y,30288,2,30288,30288
N,30289,1,30289,30289
Y,30290,1,30290,30290
N,30291,4,30291,30291
Y,30292,4,30292,30292
Y,30293,3,30293,30293
Y,30294,3,30294,30294
Y,30295,4,30295,30295
N,30296,4,30296,30296
Y,30297,3,30297,30297
Y,30298,2,30298,30298
N,30299,4,30299,30299
N,30300,4,30300,30300
Y,30301,3,30301,30301
N,30302,2,30302,30302
Y,30303,2,30303,30303
Y,30304,3,30304,30304
N,30305,4,30305,30305
Y,30306,3,30306,30306
Y,30307,4,30307,30307
N,30308,1,30308,30308
Y,30309,4,30309,30309
Y,30310,4,30310,30310
Y,30311,1,30311,30311
Y,30312,3,30312,30312
Y,30313,3,30313,30313
Y,30314,4,30314,30314
N,30315,4,30315,30315
Y,30316,4,30316,30316
Y,30317,4,30317,30317
Y,30318,4,30318,30318
Y,30319,1,30319,30319
N,30320,3,30320,30320
Y,30321,1,30321,30321
Y,30322,4,30322,30322
Y,30323,3,30323,30323
N,30324,2,30324,30324
Y,30325,4,30325,30325
N,30326,3,30326,30326
Y,30327,4,30327,30327
Y,30328,4,30328,30328
N,30329,3,30329,30329
Y,30330,3,30330,30330
Y,30331,4,30331,30331
N,30332,2,30332,30332
N,30333,2,30333,30333
N,30334,4,30334,30334
N,30335,3,30335,30335
N,30336,3,30336,30336
Y,30337,2,30337,30337
Y,30338,3,30338,30338
Y,30339,1,30339,30339
Y,30340,1,30340,30340
Y,30341,3,30341,30341
N,30342,2,30342,30342
Y,30343,3,30343,30343
Y,30344,3,30344,30344
Y,30345,4,30345,30345
N,30346,3,30346,30346
Y,30347,2,30347,30347
Y,30348,1,30348,30348
Y,30349,3,30349,30349
Y,30350,4,30350,30350
N,30351,3,30351,30351
N,30352,2,30352,30352
N,30353,4,30353,30353
Y,30354,3,30354,30354
Y,30355,2,30355,30355
Y,30356,3,30356,30356
Y,30357,3,30357,30357
Y,30358,3,30358,30358
N,30359,3,30359,30359
Y,30360,1,30360,30360
N,30361,3,30361,30361
N,30362,4,30362,30362
Y,30363,4,30363,30363
Y,30364,2,30364,30364
N,30365,2,30365,30365
Y,30366,3,30366,30366
Y,30367,3,30367,30367
Y,30368,3,30368,30368
N,30369,4,30369,30369
Y,30370,4,30370,30370
N,30371,1,30371,30371
Y,30372,2,30372,30372
N,30373,2,30373,30373
Y,30374,3,30374,30374
N,30375,3,30375,30375
N,30376,4,30376,30376
Y,30377,1,30377,30377
Y,30378,2,30378,30378
N,30379,2,30379,30379
N,30380,2,30380,30380
N,30381,1,30381,30381
Y,30382,1,30382,30382
Y,30383,4,30383,30383
Y,30384,1,30384,30384
N,30385,4,30385,30385
Y,30386,3,30386,30386
Y,30387,4,30387,30387
Y,30388,3,30388,30388
Y,30389,4,30389,30389
Y,30390,2,30390,30390
Y,30391,4,30391,30391
Y,30392,4,30392,30392
Y,30393,1,30393,30393
Y,30394,2,30394,30394
Y,30395,4,30395,30395
N,30396,2,30396,30396
N,30397,1,30397,30397
Y,30398,2,30398,30398
Y,30399,2,30399,30399
N,30400,3,30400,30400
N,30401,3,30401,30401
N,30402,2,30402,30402
N,30403,3,30403,30403
Y,30404,3,30404,30404
Y,30405,4,30405,30405
Y,30406,3,30406,30406
Y,30407,2,30407,30407
Y,30408,4,30408,30408
Y,30409,3,30409,30409
Y,30410,1,30410,30410
Y,30411,4,30411,30411
N,30412,4,30412,30412
N,30413,3,30413,30413
Y,30414,1,30414,30414
N,30415,1,30415,30415
N,30416,2,30416,30416
N,30417,1,30417,30417
N,30418,1,30418,30418
N,30419,3,30419,30419
Y,30420,4,30420,30420
Y,30421,3,30421,30421
Y,30422,4,30422,30422
N,30423,4,30423,30423
Y,30424,2,30424,30424
Y,30425,1,30425,30425
Y,30426,2,30426,30426
Y,30427,2,30427,30427
Y,30428,2,30428,30428
N,30429,2,30429,30429
Y,30430,3,30430,30430
Y,30431,2,30431,30431
Y,30432,3,30432,30432
N,30433,4,30433,30433
Y,30434,2,30434,30434
N,30435,3,30435,30435
N,30436,3,30436,30436
N,30437,1,30437,30437
Y,30438,2,30438,30438
Y,30439,3,30439,30439
Y,30440,1,30440,30440
Y,30441,3,30441,30441
Y,30442,3,30442,30442
N,30443,4,30443,30443
Y,30444,3,30444,30444
Y,30445,2,30445,30445
Y,30446,2,30446,30446
Y,30447,4,30447,30447
Y,30448,3,30448,30448
Y,30449,4,30449,30449
N,30450,2,30450,30450
Y,30451,2,30451,30451
Y,30452,1,30452,30452
N,30453,3,30453,30453
Y,30454,4,30454,30454
Y,30455,1,30455,30455
Y,30456,4,30456,30456
Y,30457,4,30457,30457
N,30458,1,30458,30458
N,30459,3,30459,30459
N,30460,1,30460,30460
Y,30461,3,30461,30461
Y,30462,4,30462,30462
N,30463,2,30463,30463
Y,30464,3,30464,30464
N,30465,4,30465,30465
Y,30466,2,30466,30466
Y,30467,1,30467,30467
Y,30468,4,30468,30468
Y,30469,2,30469,30469
Y,30470,3,30470,30470
Y,30471,3,30471,30471
Y,30472,2,30472,30472
Y,30473,4,30473,30473
N,30474,4,30474,30474
Y,30475,3,30475,30475
Y,30476,3,30476,30476
Y,30477,3,30477,30477
Y,30478,3,30478,30478
Y,30479,3,30479,30479
N,30480,1,30480,30480
N,30481,3,30481,30481
Y,30482,3,30482,30482
Y,30483,3,30483,30483
Y,30484,3,30484,30484
Y,30485,2,30485,30485
Y,30486,3,30486,30486
Y,30487,3,30487,30487
Y,30488,3,30488,30488
N,30489,2,30489,30489
Y,30490,4,30490,30490
Y,30491,3,30491,30491
N,30492,2,30492,30492
Y,30493,3,30493,30493
Y,30494,4,30494,30494
Y,30495,3,30495,30495
Y,30496,4,30496,30496
N,30497,3,30497,30497
Y,30498,3,30498,30498
N,30499,1,30499,30499
Y,30500,3,30500,30500
Y,30501,1,30501,30501
N,30502,1,30502,30502
Y,30503,1,30503,30503
N,30504,4,30504,30504
Y,30505,3,30505,30505
N,30506,2,30506,30506
Y,30507,4,30507,30507
Y,30508,1,30508,30508
Y,30509,3,30509,30509
N,30510,3,30510,30510
Y,30511,1,30511,30511
Y,30512,1,30512,30512
N,30513,3,30513,30513
N,30514,2,30514,30514
Y,30515,2,30515,30515
Y,30516,4,30516,30516
Y,30517,2,30517,30517
N,30518,3,30518,30518
Y,30519,1,30519,30519
Y,30520,2,30520,30520
N,30521,4,30521,30521
Y,30522,4,30522,30522
Y,30523,4,30523,30523
N,30524,2,30524,30524
Y,30525,3,30525,30525
N,30526,2,30526,30526
Y,30527,3,30527,30527
N,30528,2,30528,30528
Y,30529,3,30529,30529
Y,30530,2,30530,30530
Y,30531,4,30531,30531
N,30532,2,30532,30532
Y,30533,3,30533,30533
Y,30534,4,30534,30534
N,30535,3,30535,30535
Y,30536,2,30536,30536
N,30537,3,30537,30537
N,30538,3,30538,30538
Y,30539,4,30539,30539
Y,30540,3,30540,30540
N,30541,3,30541,30541
Y,30542,2,30542,30542
Y,30543,2,30543,30543
N,30544,5,30544,30544
Y,30545,4,30545,30545
N,30546,1,30546,30546
Y,30547,3,30547,30547
Y,30548,3,30548,30548
Y,30549,1,30549,30549
Y,30550,2,30550,30550
Y,30551,3,30551,30551
Y,30552,3,30552,30552
N,30553,3,30553,30553
N,30554,1,30554,30554
N,30555,4,30555,30555
N,30556,4,30556,30556
N,30557,2,30557,30557
Y,30558,4,30558,30558
Y,30559,1,30559,30559
Y,30560,3,30560,30560
N,30561,4,30561,30561
Y,30562,2,30562,30562
Y,30563,4,30563,30563
N,30564,2,30564,30564
Y,30565,1,30565,30565
Y,30566,2,30566,30566
Y,30567,4,30567,30567
Y,30568,4,30568,30568
Y,30569,4,30569,30569
Y,30570,4,30570,30570
Y,30571,3,30571,30571
Y,30572,3,30572,30572
Y,30573,1,30573,30573
N,30574,1,30574,30574
Y,30575,3,30575,30575
Y,30576,4,30576,30576
N,30577,3,30577,30577
N,30578,4,30578,30578
Y,30579,4,30579,30579
Y,30580,2,30580,30580
Y,30581,3,30581,30581
Y,30582,2,30582,30582
Y,30583,3,30583,30583
Y,30584,4,30584,30584
Y,30585,3,30585,30585
Y,30586,2,30586,30586
N,30587,3,30587,30587
N,30588,1,30588,30588
Y,30589,3,30589,30589
Y,30590,3,30590,30590
Y,30591,2,30591,30591
Y,30592,2,30592,30592
Y,30593,2,30593,30593
Y,30594,3,30594,30594
Y,30595,3,30595,30595
N,30596,2,30596,30596
N,30597,2,30597,30597
Y,30598,4,30598,30598
N,30599,3,30599,30599
N,30600,2,30600,30600
N,30601,3,30601,30601
Y,30602,3,30602,30602
Y,30603,3,30603,30603
N,30604,3,30604,30604
Y,30605,4,30605,30605
Y,30606,4,30606,30606
Y,30607,2,30607,30607
Y,30608,3,30608,30608
Y,30609,4,30609,30609
Y,30610,1,30610,30610
Y,30611,2,30611,30611
Y,30612,1,30612,30612
Y,30613,4,30613,30613
Y,30614,3,30614,30614
Y,30615,2,30615,30615
Y,30616,1,30616,30616
Y,30617,1,30617,30617
Y,30618,2,30618,30618
Y,30619,1,30619,30619
N,30620,4,30620,30620
Y,30621,5,30621,30621
Y,30622,3,30622,30622
Y,30623,3,30623,30623
Y,30624,3,30624,30624
Y,30625,4,30625,30625
Y,30626,4,30626,30626
Y,30627,1,30627,30627
N,30628,2,30628,30628
Y,30629,3,30629,30629
Y,30630,4,30630,30630
Y,30631,2,30631,30631
Y,30632,3,30632,30632
N,30633,4,30633,30633
Y,30634,4,30634,30634
N,30635,4,30635,30635
Y,30636,3,30636,30636
Y,30637,4,30637,30637
Y,30638,3,30638,30638
Y,30639,1,30639,30639
Y,30640,4,30640,30640
Y,30641,3,30641,30641
Y,30642,3,30642,30642
Y,30643,3,30643,30643
N,30644,4,30644,30644
Y,30645,3,30645,30645
Y,30646,4,30646,30646
Y,30647,3,30647,30647
Y,30648,2,30648,30648
Y,30649,1,30649,30649
Y,30650,3,30650,30650
Y,30651,2,30651,30651
Y,30652,1,30652,30652
Y,30653,3,30653,30653
N,30654,2,30654,30654
Y,30655,4,30655,30655
Y,30656,3,30656,30656
N,30657,2,30657,30657
N,30658,2,30658,30658
Y,30659,3,30659,30659
Y,30660,3,30660,30660
Y,30661,5,30661,30661
Y,30662,4,30662,30662
Y,30663,1,30663,30663
Y,30664,1,30664,30664
Y,30665,4,30665,30665
Y,30666,3,30666,30666
N,30667,2,30667,30667
N,30668,1,30668,30668
Y,30669,4,30669,30669
Y,30670,2,30670,30670
N,30671,3,30671,30671
N,30672,4,30672,30672
Y,30673,1,30673,30673
Y,30674,3,30674,30674
Y,30675,2,30675,30675
N,30676,3,30676,30676
N,30677,4,30677,30677
Y,30678,3,30678,30678
Y,30679,3,30679,30679
Y,30680,1,30680,30680
N,30681,2,30681,30681
N,30682,3,30682,30682
N,30683,2,30683,30683
Y,30684,1,30684,30684
N,30685,1,30685,30685
Y,30686,4,30686,30686
Y,30687,3,30687,30687
Y,30688,2,30688,30688
Y,30689,1,30689,30689
Y,30690,3,30690,30690
Y,30691,2,30691,30691
N,30692,3,30692,30692
Y,30693,3,30693,30693
N,30694,3,30694,30694
Y,30695,3,30695,30695
Y,30696,2,30696,30696
Y,30697,2,30697,30697
Y,30698,3,30698,30698
Y,30699,3,30699,30699
Y,30700,3,30700,30700
N,30701,1,30701,30701
Y,30702,3,30702,30702
N,30703,1,30703,30703
N,30704,3,30704,30704
Y,30705,1,30705,30705
N,30706,1,30706,30706
N,30707,4,30707,30707
Y,30708,4,30708,30708
Y,30709,4,30709,30709
Y,30710,1,30710,30710
Y,30711,2,30711,30711
Y,30712,4,30712,30712
N,30713,2,30713,30713
Y,30714,4,30714,30714
N,30715,3,30715,30715
Y,30716,3,30716,30716
Y,30717,4,30717,30717
N,30718,3,30718,30718
Y,30719,4,30719,30719
Y,30720,1,30720,30720
Y,30721,3,30721,30721
Y,30722,2,30722,30722
Y,30723,4,30723,30723
Y,30724,3,30724,30724
N,30725,3,30725,30725
Y,30726,4,30726,30726
N,30727,2,30727,30727
Y,30728,3,30728,30728
Y,30729,3,30729,30729
Y,30730,2,30730,30730
Y,30731,3,30731,30731
Y,30732,4,30732,30732
Y,30733,3,30733,30733
N,30734,3,30734,30734
N,30735,3,30735,30735
N,30736,1,30736,30736
Y,30737,4,30737,30737
N,30738,1,30738,30738
Y,30739,2,30739,30739
N,30740,3,30740,30740
N,30741,3,30741,30741
Y,30742,3,30742,30742
N,30743,3,30743,30743
N,30744,1,30744,30744
N,30745,4,30745,30745
Y,30746,3,30746,30746
N,30747,3,30747,30747
Y,30748,2,30748,30748
Y,30749,3,30749,30749
Y,30750,4,30750,30750
Y,30751,3,30751,30751
Y,30752,1,30752,30752
Y,30753,3,30753,30753
N,30754,1,30754,30754
Y,30755,3,30755,30755
Y,30756,2,30756,30756
N,30757,1,30757,30757
Y,30758,3,30758,30758
N,30759,3,30759,30759
Y,30760,4,30760,30760
Y,30761,3,30761,30761
Y,30762,3,30762,30762
Y,30763,1,30763,30763
Y,30764,3,30764,30764
Y,30765,4,30765,30765
Y,30766,2,30766,30766
N,30767,4,30767,30767
Y,30768,3,30768,30768
Y,30769,2,30769,30769
Y,30770,3,30770,30770
N,30771,1,30771,30771
N,30772,2,30772,30772
N,30773,1,30773,30773
Y,30774,4,30774,30774
Y,30775,2,30775,30775
N,30776,4,30776,30776
Y,30777,3,30777,30777
Y,30778,4,30778,30778
N,30779,4,30779,30779
N,30780,4,30780,30780
Y,30781,2,30781,30781
Y,30782,4,30782,30782
N,30783,1,30783,30783
Y,30784,3,30784,30784
Y,30785,1,30785,30785
Y,30786,1,30786,30786
Y,30787,1,30787,30787
N,30788,2,30788,30788
Y,30789,2,30789,30789
Y,30790,3,30790,30790
Y,30791,4,30791,30791
Y,30792,3,30792,30792
Y,30793,2,30793,30793
Y,30794,2,30794,30794
Y,30795,1,30795,30795
Y,30796,1,30796,30796
Y,30797,3,30797,30797
Y,30798,3,30798,30798
N,30799,3,30799,30799
Y,30800,4,30800,30800
N,30801,1,30801,30801
Y,30802,4,30802,30802
Y,30803,3,30803,30803
Y,30804,3,30804,30804
Y,30805,3,30805,30805
N,30806,2,30806,30806
N,30807,4,30807,30807
Y,30808,3,30808,30808
Y,30809,1,30809,30809
Y,30810,1,30810,30810
Y,30811,3,30811,30811
Y,30812,1,30812,30812
N,30813,1,30813,30813
Y,30814,2,30814,30814
N,30815,3,30815,30815
Y,30816,2,30816,30816
Y,30817,1,30817,30817
Y,30818,2,30818,30818
N,30819,3,30819,30819
Y,30820,1,30820,30820
Y,30821,4,30821,30821
Y,30822,3,30822,30822
Y,30823,3,30823,30823
Y,30824,2,30824,30824
Y,30825,3,30825,30825
N,30826,2,30826,30826
N,30827,4,30827,30827
N,30828,1,30828,30828
Y,30829,3,30829,30829
Y,30830,3,30830,30830
N,30831,3,30831,30831
N,30832,4,30832,30832
N,30833,1,30833,30833
Y,30834,4,30834,30834
N,30835,1,30835,30835
Y,30836,3,30836,30836
Y,30837,2,30837,30837
Y,30838,3,30838,30838
Y,30839,4,30839,30839
N,30840,1,30840,30840
Y,30841,2,30841,30841
Y,30842,3,30842,30842
Y,30843,2,30843,30843
Y,30844,3,30844,30844
Y,30845,3,30845,30845
Y,30846,2,30846,30846
Y,30847,1,30847,30847
Y,30848,1,30848,30848
Y,30849,3,30849,30849
Y,30850,3,30850,30850
Y,30851,4,30851,30851
Y,30852,3,30852,30852
Y,30853,3,30853,30853
N,30854,2,30854,30854
Y,30855,2,30855,30855
N,30856,2,30856,30856
Y,30857,4,30857,30857
Y,30858,3,30858,30858
Y,30859,3,30859,30859
Y,30860,3,30860,30860
N,30861,4,30861,30861
N,30862,3,30862,30862
Y,30863,4,30863,30863
N,30864,4,30864,30864
Y,30865,3,30865,30865
Y,30866,3,30866,30866
Y,30867,4,30867,30867
N,30868,4,30868,30868
Y,30869,4,30869,30869
Y,30870,1,30870,30870
Y,30871,2,30871,30871
N,30872,2,30872,30872
Y,30873,3,30873,30873
Y,30874,3,30874,30874
N,30875,3,30875,30875
Y,30876,1,30876,30876
Y,30877,3,30877,30877
N,30878,3,30878,30878
Y,30879,5,30879,30879
N,30880,2,30880,30880
Y,30881,3,30881,30881
Y,30882,3,30882,30882
Y,30883,3,30883,30883
Y,30884,4,30884,30884
Y,30885,3,30885,30885
Y,30886,2,30886,30886
Y,30887,3,30887,30887
N,30888,2,30888,30888
N,30889,2,30889,30889
Y,30890,4,30890,30890
Y,30891,1,30891,30891
N,30892,4,30892,30892
Y,30893,1,30893,30893
N,30894,4,30894,30894
N,30895,3,30895,30895
N,30896,2,30896,30896
Y,30897,2,30897,30897
N,30898,3,30898,30898
Y,30899,3,30899,30899
Y,30900,1,30900,30900
Y,30901,2,30901,30901
Y,30902,4,30902,30902
Y,30903,3,30903,30903
N,30904,3,30904,30904
Y,30905,3,30905,30905
Y,30906,3,30906,30906
Y,30907,4,30907,30907
N,30908,3,30908,30908
Y,30909,3,30909,30909
N,30910,4,30910,30910
Y,30911,1,30911,30911
N,30912,2,30912,30912
Y,30913,4,30913,30913
Y,30914,4,30914,30914
N,30915,3,30915,30915
N,30916,3,30916,30916
N,30917,2,30917,30917
Y,30918,4,30918,30918
N,30919,2,30919,30919
Y,30920,3,30920,30920
Y,30921,4,30921,30921
N,30922,3,30922,30922
Y,30923,3,30923,30923
N,30924,2,30924,30924
N,30925,2,30925,30925
N,30926,2,30926,30926
N,30927,1,30927,30927
Y,30928,1,30928,30928
Y,30929,4,30929,30929
Y,30930,4,30930,30930
Y,30931,4,30931,30931
Y,30932,3,30932,30932
Y,30933,3,30933,30933
Y,30934,4,30934,30934
Y,30935,3,30935,30935
N,30936,3,30936,30936
Y,30937,1,30937,30937
Y,30938,4,30938,30938
N,30939,4,30939,30939
Y,30940,2,30940,30940
Y,30941,3,30941,30941
Y,30942,1,30942,30942
Y,30943,3,30943,30943
N,30944,1,30944,30944
N,30945,1,30945,30945
Y,30946,4,30946,30946
Y,30947,4,30947,30947
Y,30948,1,30948,30948
Y,30949,1,30949,30949
Y,30950,4,30950,30950
Y,30951,3,30951,30951
Y,30952,4,30952,30952
Y,30953,4,30953,30953
N,30954,2,30954,30954
Y,30955,3,30955,30955
N,30956,3,30956,30956
Y,30957,3,30957,30957
Y,30958,4,30958,30958
N,30959,3,30959,30959
Y,30960,1,30960,30960
Y,30961,3,30961,30961
Y,30962,4,30962,30962
N,30963,3,30963,30963
N,30964,3,30964,30964
Y,30965,1,30965,30965
Y,30966,1,30966,30966
Y,30967,3,30967,30967
N,30968,4,30968,30968
N,30969,3,30969,30969
Y,30970,3,30970,30970
Y,30971,3,30971,30971
Y,30972,3,30972,30972
Y,30973,4,30973,30973
Y,30974,1,30974,30974
Y,30975,4,30975,30975
Y,30976,3,30976,30976
Y,30977,4,30977,30977
N,30978,4,30978,30978
N,30979,4,30979,30979
N,30980,3,30980,30980
Y,30981,4,30981,30981
N,30982,3,30982,30982
Y,30983,1,30983,30983
Y,30984,3,30984,30984
N,30985,1,30985,30985
Y,30986,3,30986,30986
N,30987,3,30987,30987
Y,30988,4,30988,30988
N,30989,3,30989,30989
N,30990,1,30990,30990
Y,30991,1,30991,30991
Y,30992,3,30992,30992
N,30993,3,30993,30993
Y,30994,3,30994,30994
Y,30995,3,30995,30995
N,30996,3,30996,30996
Y,30997,1,30997,30997
Y,30998,4,30998,30998
Y,30999,3,30999,30999
Y,31000,3,31000,31000
Y,31001,3,31001,31001
Y,31002,4,31002,31002
N,31003,3,31003,31003
N,31004,2,31004,31004
Y,31005,3,31005,31005
N,31006,3,31006,31006
Y,31007,3,31007,31007
Y,31008,1,31008,31008
Y,31009,3,31009,31009
Y,31010,3,31010,31010
Y,31011,1,31011,31011
Y,31012,4,31012,31012
N,31013,4,31013,31013
Y,31014,2,31014,31014
Y,31015,3,31015,31015
N,31016,1,31016,31016
N,31017,2,31017,31017
Y,31018,3,31018,31018
N,31019,1,31019,31019
Y,31020,4,31020,31020
N,31021,3,31021,31021
Y,31022,3,31022,31022
Y,31023,4,31023,31023
Y,31024,1,31024,31024
Y,31025,3,31025,31025
Y,31026,3,31026,31026
